Date, Open, High, Low, Close
7/26/2004,5046.99,5118.17,5118.17,5118.17
7/23/2004,5073.1,5073.34,5073.34,5073.34
7/22/2004,5041.14,5054.29,5054.29,5054.29
7/21/2004,4973.88,4993.76,4993.76,4993.76
7/20/2004,4974.52,4957.88,4957.88,4957.88
7/19/2004,4957.08,4975.4,4975.4,4975.4
7/16/2004,4894.4,4951.17,4951.17,4951.17
7/15/2004,4849.38,4888.19,4888.19,4888.19
7/14/2004,4911.22,4848.3,4848.3,4848.3
7/13/2004,4961.87,4898.99,4898.99,4898.99
7/12/2004,4949.42,4944.54,4944.54,4944.54
7/9/2004,4766.49,4945.48,4945.48,4945.48
7/8/2004,4972.06,4843.84,4843.84,4843.84
7/7/2004,4919.54,4955.97,4955.97,4955.97
7/6/2004,4846.42,4928.59,4928.59,4928.59
7/5/2004,4861.15,4843.77,4843.77,4843.77
7/2/2004,4842.46,4870.58,4870.58,4870.58
7/1/2004,4813.76,4874.05,4874.05,4874.05
6/30/2004,4859.94,4795.46,4795.46,4795.46
6/29/2004,4838.74,4841.38,4841.38,4841.38
6/28/2004,4784.58,4837.6,4837.6,4837.6
6/25/2004,4717.83,4756.39,4756.39,4756.39
6/24/2004,4656.81,4708.55,4708.55,4708.55
6/23/2004,4742.8,4644,4644,4644
6/22/2004,4732.95,4735.86,4735.86,4735.86
6/21/2004,4770.65,4738.62,4738.62,4738.62
6/18/2004,4833.84,4769.99,4769.99,4769.99
6/17/2004,4791.3,4839.88,4839.88,4839.88
6/16/2004,4837.36,4788.8,4788.8,4788.8
