Date, Open, High, Low, Close
02/02/90, 1669.3, 1667.6, 1667.6, 1669.3
02/01/90, 1670.9, 1670.9, 1670.9, 1670.9
01/31/90, 1677.0, 1676.9, 1676.9, 1677.0
01/30/90, 1695.8, 1695.8, 1695.8, 1695.8
01/29/90, 1695.9, 1684.6, 1684.6, 1695.9
01/25/90, 1675.3, 1674.1, 1674.1, 1675.3
01/24/90, 1661.2, 1659.3, 1659.3, 1661.2
01/23/90, 1664.8, 1664.8, 1664.8, 1664.8
01/22/90, 1672.3, 1674.2, 1674.2, 1672.3
01/19/90, 1673.9, 1674.2, 1674.2, 1673.9
01/18/90, 1677.8, 1676.0, 1676.0, 1677.8
01/17/90, 1682.8, 1681.3, 1681.3, 1682.8
01/16/90, 1675.1, 1674.6, 1674.6, 1675.1
01/15/90, 1681.7, 1681.7, 1681.7, 1681.7
01/12/90, 1713.7, 1711.5, 1711.5, 1713.7
01/11/90, 1695.8, 1695.6, 1695.6, 1695.8
01/10/90, 1689.7, 1689.6, 1689.6, 1689.7
01/09/90, 1690.6, 1689.9, 1689.9, 1690.6
01/08/90, 1699.7, 1699.7, 1699.7, 1699.7
01/05/90, 1710.9, 1710.8, 1710.8, 1710.9
01/04/90, 1706.8, 1706.8, 1706.8, 1706.8
01/03/90, 1686.0, 1686.0, 1686.0, 1686.0
01/02/90, 1654.7, 1654.7, 1654.7, 1654.7
12/29/89, 1649.8, 1649.7, 1649.7, 1649.8
12/28/89, 1648.8, 1648.8, 1648.8, 1648.8
12/27/89, 1652.1, 1652.1, 1652.1, 1652.1
12/22/89, 1644.4, 1645.5, 1645.5, 1644.4
12/21/89, 1639.7, 1639.7, 1639.7, 1639.7
12/20/89, 1638.2, 1638.2, 1638.2, 1638.2
12/19/89, 1632.4, 1632.3, 1632.3, 1632.4
12/18/89, 1629.2, 1629.2, 1629.2, 1629.2
12/15/89, 1619.2, 1619.2, 1619.2, 1619.2
12/14/89, 1615.6, 1614.4, 1614.4, 1615.6
12/13/89, 1615.2, 1614.8, 1614.8, 1615.2
12/12/89, 1612.7, 1610.8, 1610.8, 1612.7
12/11/89, 1615.8, 1616.0, 1616.0, 1615.8
12/08/89, 1626.1, 1624.6, 1624.6, 1626.1
12/07/89, 1635.9, 1634.6, 1634.6, 1635.9
12/06/89, 1639.8, 1637.6, 1637.6, 1639.8
12/05/89, 1636.8, 1637.5, 1637.5, 1636.8
12/04/89, 1646.4, 1646.3, 1646.3, 1646.4
12/01/89, 1624.6, 1623.7, 1623.7, 1624.6
11/30/89, 1611.6, 1607.6, 1607.6, 1611.6
11/29/89, 1608.0, 1607.5, 1607.5, 1608.0
11/28/89, 1600.4, 1600.4, 1600.4, 1600.4
11/27/89, 1614.2, 1614.2, 1614.2, 1614.2
11/24/89, 1615.9, 1615.9, 1615.9, 1615.9
11/23/89, 1632.0, 1632.0, 1632.0, 1632.0
11/22/89, 1637.7, 1637.7, 1637.7, 1637.7
11/21/89, 1629.3, 1629.3, 1629.3, 1629.3
11/20/89, 1635.6, 1634.8, 1634.8, 1635.6
11/17/89, 1634.4, 1634.5, 1634.5, 1634.4
11/16/89, 1629.4, 1629.4, 1629.4, 1629.4
